time,temperature_2m_mean,temperature_2m_mean_lower,temperature_2m_mean_upper,precipitation_sum,precipitation_sum_lower,precipitation_sum_upper,soil_moisture_0_7cm_mean,soil_moisture_0_7cm_mean_lower,soil_moisture_0_7cm_mean_upper,soil_temperature_0_7cm_mean,soil_temperature_0_7cm_mean_lower,soil_temperature_0_7cm_mean_upper
2026-04-01,25.338880382612597,24.75996882884224,25.917791936382955,250.12593654656408,152.69528160596917,347.556591487159,0.46565551747367073,0.4408411846144619,0.49046985033287954,26.679460312888427,25.04534150787172,28.313579117905135
2026-05-01,25.42900621339603,24.849991955539206,26.008020471252852,165.13940223769907,67.62432830809419,262.654476167304,0.4603977914147085,0.43558345845175594,0.48521212437766104,26.399025741093272,24.76358113431541,28.034470347871135
2026-06-01,25.33423717911128,24.755129624290465,25.913344733932096,137.81103429654632,40.21161439642849,235.41045419666415,0.43769716959416044,0.41288283663046693,0.46251150255785395,26.23194724617705,24.59370687667419,27.87018761567991
2026-07-01,25.518566517194923,24.939374193201644,26.097758841188202,125.1580817048903,27.474388663612984,222.8417747461676,0.40392588003403945,0.37911154707034067,0.42874021299773823,26.572087546194254,24.93343080864457,28.21074428374394
2026-08-01,26.09830485484077,25.51903525958882,26.67757445009272,59.040645359192695,-38.72724818222294,156.8085389006083,0.36607976308111534,0.3412654301174165,0.3908940960448142,27.37905454904205,25.738905745184287,29.01920335289981
2026-09-01,26.632752546060075,26.053412136302548,27.212092955817603,77.87375655931561,-19.978265028737056,175.72577814736826,0.346271630961418,0.32145729799772016,0.37108596392511584,28.441483050910204,26.801229781864375,30.081736319956033
2026-10-01,26.159628994842425,25.58022324923033,26.73903474045452,189.33574856118906,91.39967119328568,287.2718259290924,0.4125823505642649,0.3877680176007019,0.4373966835278279,27.589237636534516,25.948113909580044,29.23036136348899
2026-11-01,25.333074957196175,24.75360847444154,25.91254143995081,306.4570984123359,208.4370373454392,404.47715947923257,0.4610445502708381,0.4362302173261574,0.48585888321551884,27.052126486768362,25.411003358445903,28.69324961509082
2026-12-01,24.81375290856206,24.234229517647623,25.393276299476494,373.8554174553621,275.7514448544772,471.959390056247,0.46963330348026266,0.4448189706097401,0.4944476363507852,26.391993857597225,24.75031687787243,28.03367083732202
2027-01-01,24.774385812546342,24.194698212925303,25.35407341216738,263.1055215297681,164.8331988886909,361.3778441708453,0.46195817310917947,0.43707066873015976,0.4868456774881992,25.83407863414984,24.15465920385888,27.5134980644408
2027-02-01,24.752852379336385,24.173060833979807,25.332643924692963,313.50624361512354,215.14651114897157,411.8659760812755,0.4727265133081678,0.4478310463577881,0.4976219802585475,25.956281538583955,24.265280162536328,27.64728291463158
2027-03-01,25.120164392101845,24.540269029795393,25.700059754408297,278.91778504432136,180.47183347303906,377.36373661560367,0.4648324077267883,0.43993491374363436,0.48972990170994224,26.34498275753157,24.650102213350817,28.039863301712327
